date,3262,3267,3269,3271,3273,3277,3280,3283,3727,3729,3733,3746,3748,3756,3759,3761,3765,3771,3774,3777,3852,3861,3863,3865,3867,3871,3904,3908,3910,3912,3916,3918,3921,3923,3925,3938,3941,3945,3949,3955,3960,3994,3998,4010,4030,4034,4050,4064,4066,4070,4072,4080,4083,4850,4854,4862,4864,4976,5005,5243,5247,5249,5251,5257,5310,5333,5373,5380,5384,5392,5397,5403,5504,5509,5537,5545,5547,5549,5551,5558,5583,5594,5600,5604,5644,5646,5648,5650,5655,5672,5677,5679,5688,5690
2017-08-31T00:01:16-04:00,5.5,3.3000000000000003,0.0,1.1,1.1,3.3000000000000003,2.2,2.2,2.2,5.5,7.7,2.2,5.5,5.5,4.4,4.4,4.4,6.6000000000000005,2.2,1.1,5.5,3.3000000000000003,4.4,3.3000000000000003,2.2,1.1,4.4,3.3000000000000003,14.3,6.6000000000000005,3.3000000000000003,2.2,4.4,12.1,1.1,2.2,4.4,6.6000000000000005,12.1,2.2,5.5,7.7,8.8,2.2,4.4,0.0,3.3000000000000003,1.1,0.0,5.5,4.4,2.2,2.2,1.1,1.1,7.7,6.6000000000000005,4.4,5.5,7.7,3.3000000000000003,2.2,6.6000000000000005,7.7,3.3000000000000003,3.3000000000000003,8.8,4.4,7.7,6.6000000000000005,9.9,9.9,4.4,3.3000000000000003,8.8,7.7,0.0,1.1,3.3000000000000003,6.6000000000000005,1.1,4.4,6.6000000000000005,5.5,3.3000000000000003,1.1,1.1,2.2,4.4,3.3000000000000003,2.2,5.5,0.0,2.2
2017-08-31T00:02:16-04:00,0.0,4.4,7.7,6.6000000000000005,7.7,3.3000000000000003,4.4,3.3000000000000003,0.0,2.2,0.0,4.4,4.4,2.2,4.4,3.3000000000000003,5.5,3.3000000000000003,1.1,9.9,2.2,3.3000000000000003,3.3000000000000003,1.1,2.2,3.3000000000000003,1.1,3.3000000000000003,19.8,4.4,6.6000000000000005,2.2,7.7,8.8,3.3000000000000003,3.3000000000000003,2.2,0.0,13.200000000000001,5.5,12.1,5.5,7.7,1.1,3.3000000000000003,3.3000000000000003,5.5,6.6000000000000005,3.3000000000000003,3.3000000000000003,2.2,1.1,4.4,2.2,2.2,3.3000000000000003,4.4,0.0,3.3000000000000003,3.3000000000000003,4.4,3.3000000000000003,5.5,3.3000000000000003,2.2,3.3000000000000003,7.7,3.3000000000000003,5.5,8.8,9.9,7.7,1.1,4.4,6.6000000000000005,6.6000000000000005,0.0,3.3000000000000003,6.6000000000000005,3.3000000000000003,5.5,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,1.1,0.0,0.0,0.0,0.0,1.1,3.3000000000000003,4.4,2.2
2017-08-31T00:03:16-04:00,5.5,4.4,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,6.6000000000000005,5.5,3.3000000000000003,0.0,0.0,2.2,0.0,0.0,3.3000000000000003,5.5,3.3000000000000003,4.4,5.5,5.5,5.5,3.3000000000000003,2.2,7.7,4.4,5.5,3.3000000000000003,1.1,1.1,12.1,4.4,3.3000000000000003,5.5,7.7,2.2,1.1,0.0,4.4,23.1,4.4,8.8,1.1,3.3000000000000003,5.5,9.9,1.1,4.4,1.1,2.2,2.2,0.0,2.2,0.0,3.3000000000000003,4.4,2.2,0.0,3.3000000000000003,2.2,3.3000000000000003,2.2,0.0,3.3000000000000003,7.7,1.1,5.5,5.5,9.9,14.3,7.7,5.5,5.5,1.1,2.2,5.5,3.3000000000000003,3.3000000000000003,1.1,3.3000000000000003,4.4,2.2,3.3000000000000003,4.4,5.5,6.6000000000000005,1.1,1.1,3.3000000000000003,1.1,6.6000000000000005,1.1,2.2,0.0,3.3000000000000003
2017-08-31T00:04:16-04:00,1.1,0.0,1.1,0.0,2.2,4.4,1.1,4.4,1.1,4.4,4.4,0.0,2.2,4.4,0.0,2.2,0.0,3.3000000000000003,3.3000000000000003,4.4,2.2,4.4,5.5,2.2,1.1,2.2,4.4,4.4,5.5,3.3000000000000003,2.2,3.3000000000000003,3.3000000000000003,1.1,4.4,3.3000000000000003,1.1,1.1,14.3,0.0,5.5,2.2,4.4,3.3000000000000003,6.6000000000000005,5.5,4.4,8.8,3.3000000000000003,0.0,3.3000000000000003,3.3000000000000003,0.0,5.5,6.6000000000000005,2.2,4.4,0.0,0.0,1.1,0.0,1.1,0.0,3.3000000000000003,4.4,5.5,7.7,8.8,12.1,2.2,5.5,4.4,1.1,4.4,3.3000000000000003,2.2,9.9,5.5,3.3000000000000003,3.3000000000000003,3.3000000000000003,4.4,5.5,3.3000000000000003,3.3000000000000003,2.2,1.1,2.2,3.3000000000000003,0.0,1.1,0.0,2.2,2.2
2017-08-31T00:05:16-04:00,4.4,4.4,3.3000000000000003,3.3000000000000003,3.3000000000000003,4.4,4.4,1.1,2.2,1.1,1.1,4.4,2.2,1.1,1.1,1.1,1.1,2.2,3.3000000000000003,4.4,1.1,4.4,2.2,3.3000000000000003,3.3000000000000003,4.4,4.4,4.4,5.5,9.9,1.1,3.3000000000000003,1.1,5.5,3.3000000000000003,5.5,2.2,3.3000000000000003,2.2,3.3000000000000003,6.6000000000000005,0.0,2.2,3.3000000000000003,6.6000000000000005,2.2,3.3000000000000003,4.4,4.4,1.1,3.3000000000000003,1.1,3.3000000000000003,4.4,4.4,4.4,1.1,6.6000000000000005,3.3000000000000003,0.0,0.0,3.3000000000000003,1.1,3.3000000000000003,4.4,1.1,4.4,6.6000000000000005,7.7,1.1,0.0,2.2,1.1,2.2,0.0,1.1,11.0,3.3000000000000003,5.5,8.8,9.9,8.8,7.7,7.7,11.0,2.2,0.0,3.3000000000000003,3.3000000000000003,8.8,3.3000000000000003,2.2,1.1,1.1
2017-08-31T00:06:16-04:00,6.6000000000000005,2.2,2.2,2.2,2.2,0.0,0.0,2.2,5.5,3.3000000000000003,2.2,1.1,1.1,2.2,1.1,0.0,1.1,0.0,1.1,1.1,4.4,0.0,2.2,5.5,2.2,4.4,3.3000000000000003,4.4,6.6000000000000005,4.4,5.5,3.3000000000000003,5.5,0.0,5.5,5.5,5.5,6.6000000000000005,31.900000000000002,4.4,1.1,3.3000000000000003,0.0,4.4,6.6000000000000005,7.7,2.2,6.6000000000000005,5.5,2.2,1.1,3.3000000000000003,3.3000000000000003,1.1,2.2,3.3000000000000003,6.6000000000000005,2.2,0.0,0.0,3.3000000000000003,1.1,1.1,1.1,4.4,0.0,1.1,5.5,6.6000000000000005,0.0,1.1,0.0,1.1,3.3000000000000003,3.3000000000000003,0.0,4.4,4.4,6.6000000000000005,8.8,6.6000000000000005,6.6000000000000005,8.8,7.7,8.8,4.4,2.2,4.4,4.4,3.3000000000000003,2.2,2.2,5.5,3.3000000000000003
2017-08-31T00:07:16-04:00,0.0,3.3000000000000003,1.1,3.3000000000000003,1.1,5.5,5.5,4.4,6.6000000000000005,4.4,4.4,3.3000000000000003,5.5,3.3000000000000003,3.3000000000000003,4.4,3.3000000000000003,0.0,0.0,0.0,4.4,3.3000000000000003,3.3000000000000003,4.4,2.2,1.1,6.6000000000000005,1.1,3.3000000000000003,4.4,0.0,6.6000000000000005,2.2,3.3000000000000003,4.4,3.3000000000000003,2.2,4.4,29.7,4.4,2.2,3.3000000000000003,3.3000000000000003,5.5,3.3000000000000003,4.4,0.0,1.1,4.4,1.1,1.1,6.6000000000000005,4.4,2.2,0.0,5.5,4.4,8.8,3.3000000000000003,2.2,1.1,1.1,3.3000000000000003,0.0,3.3000000000000003,4.4,1.1,0.0,0.0,4.4,0.0,3.3000000000000003,2.2,1.1,3.3000000000000003,3.3000000000000003,6.6000000000000005,3.3000000000000003,9.9,7.7,8.8,7.7,7.7,7.7,5.5,1.1,0.0,4.4,6.6000000000000005,5.5,2.2,1.1,0.0,0.0
2017-08-31T00:08:16-04:00,4.4,2.2,3.3000000000000003,2.2,3.3000000000000003,0.0,0.0,0.0,2.2,8.8,6.6000000000000005,3.3000000000000003,7.7,7.7,2.2,1.1,1.1,4.4,0.0,0.0,3.3000000000000003,4.4,4.4,1.1,0.0,1.1,5.5,6.6000000000000005,5.5,3.3000000000000003,3.3000000000000003,5.5,3.3000000000000003,4.4,6.6000000000000005,3.3000000000000003,4.4,4.4,16.5,2.2,2.2,0.0,3.3000000000000003,8.8,1.1,3.3000000000000003,0.0,0.0,3.3000000000000003,0.0,3.3000000000000003,4.4,5.5,3.3000000000000003,6.6000000000000005,4.4,2.2,5.5,4.4,2.2,0.0,4.4,1.1,5.5,6.6000000000000005,2.2,3.3000000000000003,1.1,2.2,2.2,5.5,2.2,1.1,2.2,1.1,2.2,7.7,7.7,7.7,11.0,1.1,4.4,7.7,9.9,6.6000000000000005,0.0,0.0,3.3000000000000003,6.6000000000000005,2.2,1.1,0.0,4.4,8.8
2017-08-31T00:09:16-04:00,1.1,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3000000000000003,4.4,3.3000000000000003,1.1,0.0,8.8,2.2,1.1,2.2,0.0,1.1,2.2,1.1,5.5,3.3000000000000003,5.5,3.3000000000000003,3.3000000000000003,2.2,3.3000000000000003,12.1,6.6000000000000005,11.0,5.5,4.4,9.9,5.5,3.3000000000000003,8.8,2.2,0.0,2.2,17.6,5.5,3.3000000000000003,0.0,1.1,6.6000000000000005,0.0,1.1,4.4,0.0,1.1,2.2,4.4,7.7,4.4,0.0,0.0,0.0,4.4,7.7,1.1,1.1,2.2,1.1,1.1,2.2,5.5,2.2,3.3000000000000003,2.2,2.2,0.0,2.2,1.1,0.0,3.3000000000000003,0.0,0.0,4.4,6.6000000000000005,12.1,3.3000000000000003,3.3000000000000003,2.2,3.3000000000000003,3.3000000000000003,0.0,2.2,1.1,3.3000000000000003,4.4,0.0,5.5,2.2,5.5,4.4
